,level_0,index,id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
340,7720,13175,75915443,Fri Apr 30 2021 09:53:49 GMT-0400 (EDT),2021-04-30,2021-04-30 13:53:49 UTC,Eastern Time (US & Canada),857518,nkwooten,2021-04-30 20:04:56 UTC,2021-05-01 01:19:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75915443,https://inaturalist-open-data.s3.amazonaws.com/photos/124216314/medium.jpg,,,,1,0,False,3.0,"Manayunk Ave, Philadelphia, PA, US",40.0216666667,-75.2127616667,4.0,,,,4.0,,open,False,,,Downy Woodpecker,Dryobates pubescens,Downy Woodpecker,Aves,792988
341,7725,13180,75922175,2021/04/30 12:18 PM EDT,2021-04-30,2021-04-30 16:18:00 UTC,Eastern Time (US & Canada),440756,ginsengandsoon,2021-04-30 20:27:48 UTC,2021-04-30 20:28:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75922175,https://inaturalist-open-data.s3.amazonaws.com/photos/124226871/medium.jpeg,,,,1,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.8904812648,-75.2613885026,321.0,,,,321.0,,open,False,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
342,7730,13185,75925204,2021/04/30 12:28 PM EDT,2021-04-30,2021-04-30 16:28:00 UTC,Eastern Time (US & Canada),440756,ginsengandsoon,2021-04-30 20:38:33 UTC,2021-04-30 20:39:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75925204,https://inaturalist-open-data.s3.amazonaws.com/photos/124231733/medium.jpeg,,,,1,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.8904812648,-75.2613885026,321.0,,,,321.0,,open,False,,,Barn Swallow,Hirundo rustica,Barn Swallow,Aves,11901
343,7734,13189,75928078,Fri Apr 30 2021 06:56:29 GMT-0400 (EDT),2021-04-30,2021-04-30 10:56:29 UTC,Eastern Time (US & Canada),1602888,eisnature,2021-04-30 20:48:59 UTC,2021-04-30 20:56:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75928078,https://inaturalist-open-data.s3.amazonaws.com/photos/124236567/medium.jpg,,,,1,0,False,3.0,"Wigard Ave, Philadelphia, PA, US",40.0516720945,-75.2293895425,263.0,,,,263.0,,open,False,,,Blue Jay,Cyanocitta cristata,Blue Jay,Aves,8229
344,7736,13191,75928798,Fri Apr 30 2021 06:58:37 GMT-0400 (EDT),2021-04-30,2021-04-30 10:58:37 UTC,Eastern Time (US & Canada),1602888,eisnature,2021-04-30 20:51:27 UTC,2021-04-30 20:53:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75928798,https://inaturalist-open-data.s3.amazonaws.com/photos/124237619/medium.jpg,,,,1,0,False,3.0,"Wigard Ave, Philadelphia, PA, US",40.0517416987,-75.2292359578,194.0,,,,194.0,,open,False,,,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
345,7739,13194,75930920,Fri Apr 30 2021 07:10:02 GMT-0400 (EDT),2021-04-30,2021-04-30 11:10:02 UTC,Eastern Time (US & Canada),1602888,eisnature,2021-04-30 20:58:02 UTC,2021-05-01 00:29:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75930920,https://inaturalist-open-data.s3.amazonaws.com/photos/124240535/medium.jpg,,,,1,0,False,3.0,"Wigard Ave, Philadelphia, PA, US",40.0517662949,-75.2292515376,177.0,,,,177.0,,open,False,,,Chipping Sparrow,Spizella passerina,Chipping Sparrow,Aves,9135
346,7742,13197,75933542,Fri Apr 30 2021 07:53:07 GMT-0400 (EDT),2021-04-30,2021-04-30 11:53:07 UTC,Eastern Time (US & Canada),1602888,eisnature,2021-04-30 21:07:23 UTC,2021-05-03 17:54:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75933542,https://inaturalist-open-data.s3.amazonaws.com/photos/124244738/medium.jpg,,,,1,0,False,3.0,"Wigard Ave, Philadelphia, PA, US",40.0518980734,-75.2292664165,63.0,,,,63.0,,open,False,,,Downy Woodpecker,Dryobates pubescens,Downy Woodpecker,Aves,792988
347,7747,13203,75936262,Fri Apr 30 2021 08:15:28 GMT-0400 (EDT),2021-04-30,2021-04-30 12:15:28 UTC,Eastern Time (US & Canada),1602888,eisnature,2021-04-30 21:17:12 UTC,2021-04-30 21:44:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75936262,https://inaturalist-open-data.s3.amazonaws.com/photos/124249372/medium.jpg,,,,1,0,False,3.0,"Wissahickon Valley Park, Philadelphia, PA, US",40.0557135567,-75.2181213494,110.0,,,,110.0,,open,False,,,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
348,7751,13208,75939795,2021-04-30 10:47:34,2021-04-30,2021-04-30 14:47:34 UTC,Eastern Time (US & Canada),629415,leorv,2021-04-30 21:29:24 UTC,2021-05-01 00:02:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75939795,https://inaturalist-open-data.s3.amazonaws.com/photos/124254628/medium.jpeg,,,,1,0,False,2.0,Temple University,39.9805938586,-75.1557376608,1104.0,,,,1104.0,,open,False,gps,gps,Prothonotary Warbler,Protonotaria citrea,Prothonotary Warbler,Aves,10729
349,7752,13209,75939833,2021-04-30 10:42:19,2021-04-30,2021-04-30 14:42:19 UTC,Eastern Time (US & Canada),629415,leorv,2021-04-30 21:29:35 UTC,2021-11-06 23:06:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75939833,https://inaturalist-open-data.s3.amazonaws.com/photos/124254694/medium.jpeg,,,,3,0,False,2.0,"Philadelphia, PA 19122, USA",39.9805938586,-75.1557376608,1107.0,,,,1107.0,,open,False,gps,gps,Red-breasted Nuthatch,Sitta canadensis,Red-breasted Nuthatch,Aves,14823
350,7758,13217,75944874,2021/04/30 12:12 PM EDT,2021-04-30,2021-04-30 16:12:00 UTC,Eastern Time (US & Canada),440756,ginsengandsoon,2021-04-30 21:50:03 UTC,2021-04-30 22:14:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75944874,https://inaturalist-open-data.s3.amazonaws.com/photos/124262596/medium.jpeg,,,,1,0,False,,"Southwest Philadelphia, Philadelphia, PA, USA",39.8904812648,-75.2613885026,321.0,,,,321.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
351,7767,13227,75962658,2021/04/30 11:57 AM UTC,2021-04-30,2021-04-30 11:57:00 UTC,UTC,3423368,yellar09,2021-04-30 23:00:42 UTC,2021-04-30 23:10:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75962658,https://inaturalist-open-data.s3.amazonaws.com/photos/124284725/medium.jpeg,,,,1,0,False,,"8601 Lindbergh Blvd., Philadelphia, PA 19153, USA",39.8921524,-75.2572137,565.0,,,,565.0,,open,False,,,Barn Swallow,Hirundo rustica,Barn Swallow,Aves,11901
352,7768,13228,75962661,2021/04/30 12:01 PM UTC,2021-04-30,2021-04-30 12:01:00 UTC,UTC,3423368,yellar09,2021-04-30 23:00:42 UTC,2021-04-30 23:10:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75962661,https://inaturalist-open-data.s3.amazonaws.com/photos/124284798/medium.jpeg,,,,1,0,False,,"8601 Lindbergh Blvd., Philadelphia, PA 19153, USA",39.8921524,-75.2572137,565.0,,,,565.0,,open,False,,,Barn Swallow,Hirundo rustica,Barn Swallow,Aves,11901
353,7776,13236,75962684,2021/04/30 12:59 PM UTC,2021-04-30,2021-04-30 12:59:00 UTC,UTC,3423368,yellar09,2021-04-30 23:00:45 UTC,2021-05-01 01:17:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75962684,https://inaturalist-open-data.s3.amazonaws.com/photos/124285125/medium.jpeg,,,,2,0,False,,"8601 Lindbergh Blvd., Philadelphia, PA 19153, USA",39.8921524,-75.2572137,565.0,,,,565.0,,open,False,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
354,7777,13237,75962693,2021/04/30 1:03 PM UTC,2021-04-30,2021-04-30 13:03:00 UTC,UTC,3423368,yellar09,2021-04-30 23:00:46 UTC,2021-05-09 01:21:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75962693,https://inaturalist-open-data.s3.amazonaws.com/photos/124285242/medium.jpeg,,,,2,0,False,,"8601 Lindbergh Blvd., Philadelphia, PA 19153, USA",39.8921524,-75.2572137,565.0,,,,565.0,,open,False,,,Solitary Sandpiper,Tringa solitaria,Solitary Sandpiper,Aves,3875
355,7778,13238,75962695,2021/04/30 1:04 PM UTC,2021-04-30,2021-04-30 13:04:00 UTC,UTC,3423368,yellar09,2021-04-30 23:00:47 UTC,2021-04-30 23:58:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75962695,https://inaturalist-open-data.s3.amazonaws.com/photos/124285342/medium.jpeg,,,,2,0,False,,"8601 Lindbergh Blvd., Philadelphia, PA 19153, USA",39.8921524,-75.2572137,565.0,,,,565.0,,open,False,,,Solitary Sandpiper,Tringa solitaria,Solitary Sandpiper,Aves,3875
356,7780,13240,75962704,2021/04/30 1:46 PM UTC,2021-04-30,2021-04-30 13:46:00 UTC,UTC,3423368,yellar09,2021-04-30 23:00:48 UTC,2021-04-30 23:03:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75962704,https://inaturalist-open-data.s3.amazonaws.com/photos/124285478/medium.jpeg,,,,1,0,False,,"8601 Lindbergh Blvd., Philadelphia, PA 19153, USA",39.8921524,-75.2572137,565.0,,,,565.0,,open,False,,,Great Blue Heron,Ardea herodias,Great Blue Heron,Aves,4956
357,7782,13242,75962709,2021/04/30 2:00 PM UTC,2021-04-30,2021-04-30 14:00:00 UTC,UTC,3423368,yellar09,2021-04-30 23:00:51 UTC,2021-05-01 01:16:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75962709,https://inaturalist-open-data.s3.amazonaws.com/photos/124285618/medium.jpeg,,,,1,0,False,,"8601 Lindbergh Blvd., Philadelphia, PA 19153, USA",39.8921524,-75.2572137,565.0,,,,565.0,,open,False,,,Downy Woodpecker,Dryobates pubescens,Downy Woodpecker,Aves,792988
358,7785,13245,75963528,2021/04/30 10:41 AM EDT,2021-04-30,2021-04-30 14:41:00 UTC,Eastern Time (US & Canada),1293450,conboy,2021-04-30 23:03:47 UTC,2021-04-30 23:07:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/75963528,https://inaturalist-open-data.s3.amazonaws.com/photos/124272400/medium.jpeg,,,,1,0,False,,"Northwest Philadelphia, Philadelphia, PA, USA",40.0811086217,-75.2337525888,8.0,,,,8.0,,open,False,,,Blue Jay,Cyanocitta cristata,Blue Jay,Aves,8229
359,7789,13249,75963558,2021/04/30 11:29 AM EDT,2021-04-30,2021-04-30 15:29:00 UTC,Eastern Time (US & Canada),1293450,conboy,2021-04-30 23:03:51 UTC,2021-05-03 17:58:40 UTC,research,CC-BY,https://www.inaturalist.org/observations/75963558,https://inaturalist-open-data.s3.amazonaws.com/photos/124272696/medium.jpeg,,,,2,0,False,,"Northwest Philadelphia, Philadelphia, PA, USA",40.0790657965,-75.2365933085,15.0,,,,15.0,,open,False,,,House Wren,Troglodytes aedon,House Wren,Aves,7562
360,7791,13251,75963563,2021/04/30 12:00 PM EDT,2021-04-30,2021-04-30 16:00:00 UTC,Eastern Time (US & Canada),1293450,conboy,2021-04-30 23:03:52 UTC,2021-05-02 00:01:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/75963563,https://inaturalist-open-data.s3.amazonaws.com/photos/124272783/medium.jpeg,,,,1,0,False,,"Roxborough, Philadelphia, PA, USA",40.0765947652,-75.2382276511,8.0,,,,8.0,,open,False,,,Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100
361,7794,13254,75963662,2021/04/30 9:47 AM EDT,2021-04-30,2021-04-30 13:47:00 UTC,Eastern Time (US & Canada),1293450,conboy,2021-04-30 23:04:12 UTC,2021-05-01 10:02:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/75963662,https://inaturalist-open-data.s3.amazonaws.com/photos/124274606/medium.jpeg,,,,2,0,False,,"Northwest Philadelphia, Philadelphia, PA, USA",40.0828648078,-75.229761561,15.0,,,,15.0,,open,False,,,Canada Goose,Branta canadensis,Canada Goose,Aves,7089
362,7798,13258,75977267,2021/04/30 12:43 PM UTC,2021-04-30,2021-04-30 12:43:00 UTC,UTC,4301225,mellepell,2021-04-30 23:57:04 UTC,2021-05-01 01:36:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75977267,https://inaturalist-open-data.s3.amazonaws.com/photos/124314864/medium.jpg,,,,2,0,False,,"5400 Lindbergh Blvd., Philadelphia, PA 19143, USA",39.9327414,-75.2122015,187.0,,,,187.0,,open,False,,,Great Horned Owl,Bubo virginianus,Great Horned Owl,Aves,20044
363,7801,13261,75979755,2021/04/30 2:08 PM UTC,2021-04-30,2021-04-30 14:08:00 UTC,UTC,4301225,mellepell,2021-05-01 00:07:13 UTC,2021-05-01 01:06:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75979755,https://inaturalist-open-data.s3.amazonaws.com/photos/124318130/medium.jpg,,,Observed w/ 2nd sandpiper shortly thereafter.,1,0,False,,"5400 Lindbergh Blvd., Philadelphia, PA 19143, USA",39.9327414,-75.2122015,187.0,,,,187.0,,open,False,,,Solitary Sandpiper,Tringa solitaria,Solitary Sandpiper,Aves,3875
364,7804,13264,75980820,2021/04/30 11:46 AM EDT,2021-04-30,2021-04-30 15:46:00 UTC,Eastern Time (US & Canada),1293450,conboy,2021-05-01 00:11:42 UTC,2021-05-01 10:47:49 UTC,research,CC-BY,https://www.inaturalist.org/observations/75980820,https://inaturalist-open-data.s3.amazonaws.com/photos/124310197/medium.jpeg,,,,3,0,False,,"Northwest Philadelphia, Philadelphia, PA, USA",40.0813138889,-75.2341777778,10.0,,,,10.0,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
365,7805,13265,75983313,2021-04-30 20:19:40,2021-04-30,2021-05-01 00:19:40 UTC,Eastern Time (US & Canada),1887047,mandeina,2021-05-01 00:20:52 UTC,2021-11-06 23:06:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75983313,https://inaturalist-open-data.s3.amazonaws.com/photos/124325278/medium.jpeg,,,,4,0,False,2.0,"Philadelphia, PA 19122, USA",39.9805853806,-75.1556240022,136.0,,,,136.0,,open,False,gps,gps,American Robin,Turdus migratorius,American Robin,Aves,12727
366,7809,13269,75985691,2021-04-30 20:30:17,2021-04-30,2021-05-01 00:30:17 UTC,Eastern Time (US & Canada),1887047,mandeina,2021-05-01 00:30:56 UTC,2021-05-01 01:02:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75985691,https://inaturalist-open-data.s3.amazonaws.com/photos/124329393/medium.jpeg,,,,1,0,False,2.0,"12th St & Norris St, Philadelphia, PA 19122, USA",39.9827377339,-75.1535925642,212.0,,,,212.0,,open,False,gps,gps,Prothonotary Warbler,Protonotaria citrea,Prothonotary Warbler,Aves,10729
367,7810,13270,75986087,2021-04-30 20:31:49,2021-04-30,2021-05-01 00:31:49 UTC,Eastern Time (US & Canada),1887047,mandeina,2021-05-01 00:32:51 UTC,2021-05-01 01:02:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75986087,https://inaturalist-open-data.s3.amazonaws.com/photos/124330173/medium.jpeg,,,,1,0,False,2.0,"12th St & Norris St, Philadelphia, PA 19122, USA",39.9826724809,-75.1535499841,237.0,,,,237.0,,open,False,gps,gps,Chestnut-sided Warbler,Setophaga pensylvanica,Chestnut-sided Warbler,Aves,145239
368,7813,13273,75990065,2021/04/30 7:58 AM EDT,2021-04-30,2021-04-30 11:58:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-05-01 00:50:21 UTC,2021-05-01 23:58:37 UTC,research,CC-BY,https://www.inaturalist.org/observations/75990065,https://inaturalist-open-data.s3.amazonaws.com/photos/124328588/medium.jpg,,,,1,0,False,,"Philadelphia, Pennsylvania, United States",40.00744165,-75.19751,,,,,,,open,False,,,Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100
369,7814,13274,75990093,2021/04/30 8:00 AM EDT,2021-04-30,2021-04-30 12:00:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-05-01 00:50:25 UTC,2021-05-01 01:03:09 UTC,research,CC-BY,https://www.inaturalist.org/observations/75990093,https://inaturalist-open-data.s3.amazonaws.com/photos/124328848/medium.jpg,,,,1,0,False,,"Philadelphia, Pennsylvania, United States",40.0074133167,-75.19726665,,,,,,,open,False,,,Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100
370,7816,13276,75990338,2021/04/30 8:33 AM EDT,2021-04-30,2021-04-30 12:33:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-05-01 00:51:08 UTC,2021-05-01 10:47:33 UTC,research,CC-BY,https://www.inaturalist.org/observations/75990338,https://inaturalist-open-data.s3.amazonaws.com/photos/124330585/medium.jpg,,,,2,0,False,,"Philadelphia, Pennsylvania, United States",40.0057516667,-75.1929333333,,,,,,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
371,7819,13279,75990409,2021/04/30 8:59 AM EDT,2021-04-30,2021-04-30 12:59:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-05-01 00:51:20 UTC,2021-05-01 00:52:28 UTC,research,CC-BY,https://www.inaturalist.org/observations/75990409,https://inaturalist-open-data.s3.amazonaws.com/photos/124331786/medium.jpg,,,,1,0,False,,"Philadelphia, Pennsylvania, United States",40.0033183167,-75.192475,,,,,,,open,False,,,Baltimore Oriole,Icterus galbula,Baltimore Oriole,Aves,9346
372,7820,13280,75990411,2021/04/30 9:00 AM EDT,2021-04-30,2021-04-30 13:00:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-05-01 00:51:21 UTC,2021-05-01 00:52:23 UTC,research,CC-BY,https://www.inaturalist.org/observations/75990411,https://inaturalist-open-data.s3.amazonaws.com/photos/124331842/medium.jpg,,,,1,0,False,,"Philadelphia, Pennsylvania, United States",40.00329665,-75.1924916667,,,,,,,open,False,,,Baltimore Oriole,Icterus galbula,Baltimore Oriole,Aves,9346
373,7826,13290,76000377,2021/04/30 9:27 AM EDT,2021-04-30,2021-04-30 13:27:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-05-01 01:32:38 UTC,2021-05-09 01:20:37 UTC,research,CC-BY,https://www.inaturalist.org/observations/76000377,https://inaturalist-open-data.s3.amazonaws.com/photos/124338011/medium.jpg,,,,1,0,False,,"Philadelphia, Pennsylvania, United States",39.9982933333,-75.1935849833,,,,,,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
374,7827,13291,76000382,2021/04/30 9:27 AM EDT,2021-04-30,2021-04-30 13:27:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-05-01 01:32:39 UTC,2021-05-12 05:33:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/76000382,https://inaturalist-open-data.s3.amazonaws.com/photos/124338053/medium.jpg,,,,1,0,False,,"Philadelphia, Pennsylvania, United States",39.9982366667,-75.1936183167,,,,,,,open,False,,,American Robin,Turdus migratorius,American Robin,Aves,12727
375,7835,13299,76000652,2021/04/30 10:18 AM EDT,2021-04-30,2021-04-30 14:18:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-05-01 01:33:25 UTC,2021-05-01 23:56:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/76000652,https://inaturalist-open-data.s3.amazonaws.com/photos/124340195/medium.jpg,,,,1,0,False,,"Philadelphia, Pennsylvania, United States",39.995865,-75.1954133333,,,,,,,open,False,,,Song Sparrow,Melospiza melodia,Song Sparrow,Aves,9100
376,7836,13300,76000682,2021/04/30 10:22 AM EDT,2021-04-30,2021-04-30 14:22:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2021-05-01 01:33:28 UTC,2021-05-03 18:04:22 UTC,research,CC-BY,https://www.inaturalist.org/observations/76000682,https://inaturalist-open-data.s3.amazonaws.com/photos/124340544/medium.jpg,,,,1,0,False,,"Philadelphia, Pennsylvania, United States",39.9970133333,-75.1943483333,,,,,,,open,False,,,Great Crested Flycatcher,Myiarchus crinitus,Great Crested Flycatcher,Aves,16028
377,7845,13309,76007065,2021/04/30 11:52 AM EDT,2021-04-30,2021-04-30 15:52:00 UTC,Eastern Time (US & Canada),2350911,kellyfrank98,2021-05-01 01:58:54 UTC,2021-05-01 01:59:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76007065,https://inaturalist-open-data.s3.amazonaws.com/photos/124358521/medium.jpeg,,,,1,0,False,,"8601 Lindbergh Blvd., Philadelphia, PA 19153, USA",39.8921524,-75.2572137,565.0,,,,565.0,,open,False,,,Barn Swallow,Hirundo rustica,Barn Swallow,Aves,11901
378,7846,13310,76007067,2021/04/30 11:46 AM EDT,2021-04-30,2021-04-30 15:46:00 UTC,Eastern Time (US & Canada),2350911,kellyfrank98,2021-05-01 01:58:54 UTC,2021-05-01 01:59:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76007067,https://inaturalist-open-data.s3.amazonaws.com/photos/124358490/medium.jpeg,,,,1,0,False,,"8601 Lindbergh Blvd., Philadelphia, PA 19153, USA",39.8921524,-75.2572137,565.0,,,,565.0,,open,False,,,Barn Swallow,Hirundo rustica,Barn Swallow,Aves,11901
379,7851,13315,76007089,2021/04/30 12:22 PM EDT,2021-04-30,2021-04-30 16:22:00 UTC,Eastern Time (US & Canada),2350911,kellyfrank98,2021-05-01 01:58:57 UTC,2021-05-01 01:59:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76007089,https://inaturalist-open-data.s3.amazonaws.com/photos/124358782/medium.jpeg,,,,1,0,False,,"8601 Lindbergh Blvd., Philadelphia, PA 19153, USA",39.8921524,-75.2572137,565.0,,,,565.0,,open,False,,,White-throated Sparrow,Zonotrichia albicollis,White-throated Sparrow,Aves,9184
380,7852,13316,76007096,2021/04/30 12:26 PM EDT,2021-04-30,2021-04-30 16:26:00 UTC,Eastern Time (US & Canada),2350911,kellyfrank98,2021-05-01 01:58:58 UTC,2021-05-01 02:39:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76007096,https://inaturalist-open-data.s3.amazonaws.com/photos/124358846/medium.jpeg,,,,1,0,False,,"8601 Lindbergh Blvd., Philadelphia, PA 19153, USA",39.8921524,-75.2572137,565.0,,,,565.0,,open,False,,,Downy Woodpecker,Dryobates pubescens,Downy Woodpecker,Aves,792988
381,7855,13319,76007102,2021/04/30 12:54 PM EDT,2021-04-30,2021-04-30 16:54:00 UTC,Eastern Time (US & Canada),2350911,kellyfrank98,2021-05-01 01:58:59 UTC,2021-05-01 01:59:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76007102,https://inaturalist-open-data.s3.amazonaws.com/photos/124358931/medium.jpeg,,,,2,0,False,,"8601 Lindbergh Blvd., Philadelphia, PA 19153, USA",39.8921524,-75.2572137,565.0,,,,565.0,,open,False,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
